puzzle_size,nAnts_alg0,nAnts_alg2,nAnts_alg3,nAnts_alg4,threads_alg0,threads_alg2,threads_alg3,threads_alg4,numcolonies_alg0,numcolonies_alg2,numcolonies_alg3,numcolonies_alg4,numacs_alg0,numacs_alg2,numacs_alg3,numacs_alg4,q0_alg0,q0_alg2,q0_alg3,q0_alg4,rho_alg0,rho_alg2,rho_alg3,rho_alg4,bve_alg0,bve_alg2,bve_alg3,bve_alg4,timeout_alg0,timeout_alg2,timeout_alg3,timeout_alg4,success_rate_alg0,success_rate_alg2,success_rate_alg3,success_rate_alg4,time_mean_alg0,time_mean_alg2,time_mean_alg3,time_mean_alg4,time_std_alg0,time_std_alg2,time_std_alg3,time_std_alg4,iter_mean_alg0,iter_mean_alg2,iter_mean_alg3,iter_mean_alg4,with_comm_alg0,with_comm_alg2,with_comm_alg3,with_comm_alg4,without_comm_alg0,without_comm_alg2,without_comm_alg3,without_comm_alg4,cp_initial_mean_alg0,cp_initial_mean_alg2,cp_initial_mean_alg3,cp_initial_mean_alg4,cp_ant_mean_alg0,cp_ant_mean_alg2,cp_ant_mean_alg3,cp_ant_mean_alg4,cp_total_mean_alg0,cp_total_mean_alg2,cp_total_mean_alg3,cp_total_mean_alg4,acs_time_mean_alg0,acs_time_mean_alg2,acs_time_mean_alg3,acs_time_mean_alg4,dcm_aco_time_mean_alg0,dcm_aco_time_mean_alg2,dcm_aco_time_mean_alg3,dcm_aco_time_mean_alg4,coop_game_mean_alg0,coop_game_mean_alg2,coop_game_mean_alg3,coop_game_mean_alg4,pheromone_fusion_mean_alg0,pheromone_fusion_mean_alg2,pheromone_fusion_mean_alg3,pheromone_fusion_mean_alg4,public_path_mean_alg0,public_path_mean_alg2,public_path_mean_alg3,public_path_mean_alg4,communication_time_mean_alg0,communication_time_mean_alg2,communication_time_mean_alg3,communication_time_mean_alg4,cp_percentage_alg0,cp_percentage_alg2,cp_percentage_alg3,cp_percentage_alg4,acs_time_percentage_alg0,acs_time_percentage_alg2,acs_time_percentage_alg3,acs_time_percentage_alg4,dcm_aco_time_percentage_alg0,dcm_aco_time_percentage_alg2,dcm_aco_time_percentage_alg3,dcm_aco_time_percentage_alg4,coop_game_percentage_alg0,coop_game_percentage_alg2,coop_game_percentage_alg3,coop_game_percentage_alg4,pheromone_fusion_percentage_alg0,pheromone_fusion_percentage_alg2,pheromone_fusion_percentage_alg3,pheromone_fusion_percentage_alg4,public_path_percentage_alg0,public_path_percentage_alg2,public_path_percentage_alg3,public_path_percentage_alg4,communication_time_percentage_alg0,communication_time_percentage_alg2,communication_time_percentage_alg3,communication_time_percentage_alg4
2020_00708,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.100258,0.049684,0.071661,0.036270,0.097047,0.044957,0.062538,0.029639,104.31,42.38,80.34,33.52,N/A,8,N/A,4,N/A,92,N/A,96,0.000101,0.000109,0.000102,0.000109,0.061165,0.028674,0.042619,0.020277,0.061265,0.028783,0.042721,0.020386,0.038994,0.020615,N/A,N/A,N/A,N/A,0.028941,0.015759,N/A,N/A,0.000917,0.000440,N/A,N/A,0.000047,0.000040,N/A,N/A,0.000199,0.000081,N/A,0.000287,N/A,0.000125,61.11,57.93,59.62,56.21,38.89,41.49,N/A,N/A,N/A,N/A,40.39,43.45,N/A,N/A,1.28,1.21,N/A,N/A,0.06,0.11,N/A,N/A,0.28,0.22,N/A,0.58,N/A,0.34
2020_00712,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.102914,0.050581,0.080260,0.033021,0.096431,0.041392,0.075707,0.032922,112.72,45.37,94.51,30.36,N/A,9,N/A,1,N/A,91,N/A,99,0.000106,0.000113,0.000105,0.000121,0.062725,0.029182,0.047647,0.018351,0.062830,0.029295,0.047752,0.018471,0.040084,0.021058,N/A,N/A,N/A,N/A,0.032508,0.014492,N/A,N/A,0.001091,0.000424,N/A,N/A,0.000046,0.000040,N/A,N/A,0.000231,0.000076,N/A,0.000229,N/A,0.000059,61.05,57.92,59.50,55.94,38.95,41.63,N/A,N/A,N/A,N/A,40.50,43.89,N/A,N/A,1.36,1.28,N/A,N/A,0.06,0.12,N/A,N/A,0.29,0.23,N/A,0.45,N/A,0.18
2020_00719,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.117530,0.044724,0.055430,0.021221,0.106131,0.039143,0.059272,0.018441,109.40,39.01,62.87,19.82,N/A,6,N/A,1,N/A,94,N/A,99,0.000123,0.000115,0.000111,0.000115,0.071999,0.025943,0.032846,0.011425,0.072122,0.026057,0.032957,0.011540,0.045408,0.018612,N/A,N/A,N/A,N/A,0.022473,0.009614,N/A,N/A,0.000748,0.000260,N/A,N/A,0.000041,0.000039,N/A,N/A,0.000166,0.000045,N/A,0.000055,N/A,0.000067,61.37,58.26,59.46,54.38,38.63,41.62,N/A,N/A,N/A,N/A,40.54,45.30,N/A,N/A,1.35,1.22,N/A,N/A,0.07,0.18,N/A,N/A,0.30,0.21,N/A,0.12,N/A,0.32
2020_00726,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.094682,0.045559,0.050577,0.024178,0.076968,0.041494,0.042031,0.017668,94.30,34.48,54.27,22.63,N/A,4,N/A,0,N/A,96,N/A,100,0.000103,0.000122,0.000105,0.000111,0.057843,0.026379,0.030000,0.013259,0.057946,0.026501,0.030104,0.013370,0.036736,0.019004,N/A,N/A,N/A,N/A,0.020473,0.010807,N/A,N/A,0.000662,0.000290,N/A,N/A,0.000047,0.000040,N/A,N/A,0.000143,0.000050,N/A,0.000054,N/A,0.000000,61.20,58.17,59.52,55.30,38.80,41.71,N/A,N/A,N/A,N/A,40.48,44.70,N/A,N/A,1.31,1.20,N/A,N/A,0.09,0.17,N/A,N/A,0.28,0.21,N/A,0.12,N/A,0.00
2020_00728,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.166876,0.078300,0.066269,0.030629,0.466773,0.054675,0.053143,0.025726,179.19,61.21,73.30,28.31,N/A,16,N/A,1,N/A,84,N/A,99,0.000097,0.000116,0.000098,0.000105,0.097546,0.046007,0.039558,0.017095,0.097643,0.046123,0.039657,0.017199,0.069232,0.031731,N/A,N/A,N/A,N/A,0.026612,0.013410,N/A,N/A,0.000910,0.000371,N/A,N/A,0.000041,0.000036,N/A,N/A,0.000183,0.000064,N/A,0.000446,N/A,0.000020,58.51,58.91,59.84,56.15,41.49,40.53,N/A,N/A,N/A,N/A,40.16,43.78,N/A,N/A,1.37,1.21,N/A,N/A,0.06,0.12,N/A,N/A,0.28,0.21,N/A,0.57,N/A,0.06
2020_00729,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.129517,0.057682,0.074751,0.039239,0.094634,0.045730,0.070793,0.039629,128.77,46.83,79.76,34.44,N/A,9,N/A,8,N/A,91,N/A,92,0.000095,0.000104,0.000098,0.000104,0.079431,0.033644,0.044690,0.021944,0.079526,0.033748,0.044788,0.022048,0.049991,0.023558,N/A,N/A,N/A,N/A,0.029962,0.016779,N/A,N/A,0.000921,0.000450,N/A,N/A,0.000043,0.000039,N/A,N/A,0.000205,0.000082,N/A,0.000376,N/A,0.000412,61.40,58.51,59.92,56.19,38.60,40.84,N/A,N/A,N/A,N/A,40.08,42.76,N/A,N/A,1.23,1.15,N/A,N/A,0.06,0.10,N/A,N/A,0.27,0.21,N/A,0.65,N/A,1.05
2020_00735,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.121675,0.052893,0.062858,0.032211,0.105447,0.047720,0.055778,0.027874,119.96,41.06,69.76,29.76,N/A,7,N/A,1,N/A,93,N/A,99,0.000099,0.000117,0.000095,0.000103,0.074952,0.031068,0.037624,0.018067,0.075051,0.031185,0.037719,0.018170,0.046624,0.021646,N/A,N/A,N/A,N/A,0.025139,0.014041,N/A,N/A,0.000805,0.000389,N/A,N/A,0.000045,0.000036,N/A,N/A,0.000176,0.000074,N/A,0.000062,N/A,0.000000,61.68,58.96,60.01,56.41,38.32,40.92,N/A,N/A,N/A,N/A,39.99,43.59,N/A,N/A,1.28,1.21,N/A,N/A,0.07,0.11,N/A,N/A,0.28,0.23,N/A,0.12,N/A,0.00
2020_00742,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.090592,0.059134,0.072493,0.025692,0.086805,0.055671,0.066368,0.028243,99.36,52.25,84.60,24.56,N/A,16,N/A,2,N/A,84,N/A,98,0.000103,0.000115,0.000103,0.000114,0.055120,0.034109,0.042814,0.014059,0.055223,0.034225,0.042917,0.014173,0.035370,0.024389,N/A,N/A,N/A,N/A,0.029576,0.011433,N/A,N/A,0.000991,0.000322,N/A,N/A,0.000041,0.000035,N/A,N/A,0.000219,0.000058,N/A,0.000521,N/A,0.000086,60.96,57.88,59.20,55.17,39.04,41.24,N/A,N/A,N/A,N/A,40.80,44.50,N/A,N/A,1.37,1.25,N/A,N/A,0.06,0.14,N/A,N/A,0.30,0.23,N/A,0.88,N/A,0.33
2020_00743,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.084652,0.042729,0.060338,0.025920,0.082197,0.054755,0.053779,0.024443,91.90,38.01,71.31,25.45,N/A,9,N/A,0,N/A,91,N/A,100,0.000101,0.000118,0.000105,0.000111,0.051517,0.024304,0.035582,0.014153,0.051618,0.024422,0.035686,0.014264,0.033035,0.017835,N/A,N/A,N/A,N/A,0.024652,0.011656,N/A,N/A,0.000830,0.000331,N/A,N/A,0.000040,0.000035,N/A,N/A,0.000174,0.000058,N/A,0.000472,N/A,0.000000,60.98,57.16,59.14,55.03,39.02,41.74,N/A,N/A,N/A,N/A,40.86,44.97,N/A,N/A,1.38,1.28,N/A,N/A,0.07,0.13,N/A,N/A,0.29,0.22,N/A,1.11,N/A,0.00
2020_00744,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.111884,0.046658,0.074420,0.029833,0.104048,0.050460,0.075160,0.032112,122.26,41.26,87.72,28.80,N/A,6,N/A,4,N/A,94,N/A,96,0.000102,0.000113,0.000104,0.000114,0.067971,0.026896,0.043951,0.016409,0.068073,0.027008,0.044056,0.016523,0.043811,0.019319,N/A,N/A,N/A,N/A,0.030365,0.013199,N/A,N/A,0.001005,0.000376,N/A,N/A,0.000046,0.000038,N/A,N/A,0.000214,0.000072,N/A,0.000330,N/A,0.000111,60.84,57.89,59.20,55.38,39.16,41.41,N/A,N/A,N/A,N/A,40.80,44.24,N/A,N/A,1.35,1.26,N/A,N/A,0.06,0.13,N/A,N/A,0.29,0.24,N/A,0.71,N/A,0.37
2020_00753,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.095420,0.048559,0.097664,0.043253,0.082639,0.043253,0.111062,0.039154,99.80,41.64,111.81,40.25,N/A,7,N/A,10,N/A,93,N/A,90,0.000101,0.000110,0.000098,0.000106,0.058237,0.028043,0.057943,0.024279,0.058337,0.028153,0.058041,0.024386,0.037083,0.020228,N/A,N/A,N/A,N/A,0.039624,0.018590,N/A,N/A,0.001278,0.000543,N/A,N/A,0.000045,0.000039,N/A,N/A,0.000276,0.000099,N/A,0.000178,N/A,0.000278,61.14,57.98,59.43,56.38,38.86,41.66,N/A,N/A,N/A,N/A,40.57,42.98,N/A,N/A,1.31,1.25,N/A,N/A,0.05,0.09,N/A,N/A,0.28,0.23,N/A,0.37,N/A,0.64
2020_00767,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.141290,0.068730,0.126429,0.045199,0.120098,0.062369,0.109720,0.043892,132.30,52.55,128.77,37.45,N/A,12,N/A,8,N/A,88,N/A,92,0.000096,0.000106,0.000095,0.000103,0.087124,0.040572,0.076443,0.025930,0.087220,0.040678,0.076537,0.026033,0.054070,0.027675,N/A,N/A,N/A,N/A,0.049892,0.019071,N/A,N/A,0.001448,0.000505,N/A,N/A,0.000040,0.000039,N/A,N/A,0.000320,0.000099,N/A,0.000377,N/A,0.000095,61.73,59.19,60.54,57.60,38.27,40.27,N/A,N/A,N/A,N/A,39.46,42.19,N/A,N/A,1.15,1.12,N/A,N/A,0.03,0.09,N/A,N/A,0.25,0.22,N/A,0.55,N/A,0.21
2020_00768,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086917,0.031733,0.064030,0.028298,0.082075,0.030549,0.056203,0.029182,88.64,26.96,68.85,23.71,N/A,1,N/A,1,N/A,99,N/A,99,0.000100,0.000111,0.000105,0.000120,0.053304,0.018158,0.038265,0.015718,0.053404,0.018269,0.038370,0.015839,0.033514,0.013454,N/A,N/A,N/A,N/A,0.025660,0.012434,N/A,N/A,0.000826,0.000350,N/A,N/A,0.000043,0.000044,N/A,N/A,0.000185,0.000064,N/A,0.000010,N/A,0.000025,61.44,57.57,59.93,55.97,38.56,42.40,N/A,N/A,N/A,N/A,40.08,43.94,N/A,N/A,1.29,1.24,N/A,N/A,0.07,0.16,N/A,N/A,0.29,0.23,N/A,0.03,N/A,0.09
2020_00782,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.089598,0.045669,0.055364,0.028106,0.073348,0.040027,0.053611,0.023816,85.25,39.09,62.85,26.53,N/A,8,N/A,1,N/A,92,N/A,99,0.000109,0.000111,0.000102,0.000108,0.054648,0.026356,0.032906,0.015576,0.054757,0.026467,0.033008,0.015684,0.034841,0.019008,N/A,N/A,N/A,N/A,0.022357,0.012400,N/A,N/A,0.000721,0.000345,N/A,N/A,0.000041,0.000038,N/A,N/A,0.000152,0.000058,N/A,0.000195,N/A,0.000022,61.11,57.95,59.62,55.80,38.89,41.62,N/A,N/A,N/A,N/A,40.38,44.12,N/A,N/A,1.30,1.23,N/A,N/A,0.07,0.14,N/A,N/A,0.27,0.21,N/A,0.43,N/A,0.08
2020_00819,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.078687,0.044016,0.071274,0.034005,0.070052,0.032548,0.067483,0.031615,85.75,39.66,84.29,32.93,N/A,3,N/A,4,N/A,97,N/A,96,0.000105,0.000112,0.000106,0.000118,0.048014,0.025404,0.042265,0.018902,0.048119,0.025517,0.042372,0.019020,0.030568,0.018381,N/A,N/A,N/A,N/A,0.028902,0.014888,N/A,N/A,0.000980,0.000439,N/A,N/A,0.000041,0.000038,N/A,N/A,0.000213,0.000082,N/A,0.000119,N/A,0.000097,61.15,57.97,59.45,55.93,38.85,41.76,N/A,N/A,N/A,N/A,40.55,43.78,N/A,N/A,1.38,1.29,N/A,N/A,0.06,0.11,N/A,N/A,0.30,0.24,N/A,0.27,N/A,0.28
2020_00839,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.101248,0.051526,0.066630,0.019241,0.093503,0.049640,0.060855,0.016773,108.28,45.01,76.63,17.87,N/A,11,N/A,0,N/A,89,N/A,100,0.000104,0.000114,0.000107,0.000115,0.061697,0.029659,0.039553,0.010336,0.061801,0.029773,0.039660,0.010451,0.039447,0.021415,N/A,N/A,N/A,N/A,0.026970,0.008790,N/A,N/A,0.000897,0.000230,N/A,N/A,0.000042,0.000037,N/A,N/A,0.000195,0.000041,N/A,0.000337,N/A,0.000000,61.04,57.78,59.52,54.32,38.96,41.56,N/A,N/A,N/A,N/A,40.48,45.68,N/A,N/A,1.35,1.20,N/A,N/A,0.06,0.19,N/A,N/A,0.29,0.21,N/A,0.65,N/A,0.00
2020_00847,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.101738,0.065953,0.076209,0.038418,0.098907,0.066665,0.056054,0.028520,93.85,46.73,79.46,33.44,N/A,8,N/A,1,N/A,92,N/A,99,0.000103,0.000122,0.000101,0.000110,0.062989,0.038955,0.045887,0.021796,0.063093,0.039077,0.045988,0.021906,0.038646,0.026423,N/A,N/A,N/A,N/A,0.030220,0.016481,N/A,N/A,0.000943,0.000454,N/A,N/A,0.000043,0.000039,N/A,N/A,0.000213,0.000084,N/A,0.000453,N/A,0.000031,62.01,59.25,60.35,57.02,37.99,40.06,N/A,N/A,N/A,N/A,39.65,42.90,N/A,N/A,1.24,1.18,N/A,N/A,0.06,0.10,N/A,N/A,0.28,0.22,N/A,0.69,N/A,0.08
2020_00860,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.117166,0.045597,0.090377,0.044433,0.096387,0.038841,0.071492,0.037812,109.27,37.93,91.66,37.23,N/A,5,N/A,4,N/A,95,N/A,96,0.000107,0.000112,0.000108,0.000115,0.071856,0.026432,0.053866,0.025048,0.071964,0.026543,0.053974,0.025164,0.045203,0.019002,N/A,N/A,N/A,N/A,0.036403,0.019186,N/A,N/A,0.001170,0.000559,N/A,N/A,0.000046,0.000043,N/A,N/A,0.000270,0.000108,N/A,0.000051,N/A,0.000084,61.42,58.21,59.72,56.63,38.58,41.67,N/A,N/A,N/A,N/A,40.28,43.18,N/A,N/A,1.29,1.26,N/A,N/A,0.05,0.10,N/A,N/A,0.30,0.24,N/A,0.11,N/A,0.19
2020_00861,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086984,0.044284,0.073158,0.032593,0.069446,0.039569,0.063799,0.031622,92.55,38.82,83.80,30.77,N/A,4,N/A,4,N/A,96,N/A,96,0.000103,0.000115,0.000106,0.000113,0.052949,0.025469,0.043335,0.018055,0.053052,0.025584,0.043441,0.018168,0.033932,0.018551,N/A,N/A,N/A,N/A,0.029717,0.014325,N/A,N/A,0.000973,0.000403,N/A,N/A,0.000040,0.000037,N/A,N/A,0.000225,0.000075,N/A,0.000148,N/A,0.000099,60.99,57.77,59.38,55.74,39.01,41.89,N/A,N/A,N/A,N/A,40.62,43.95,N/A,N/A,1.33,1.24,N/A,N/A,0.05,0.11,N/A,N/A,0.31,0.23,N/A,0.33,N/A,0.30
2020_00869,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.174038,0.079361,0.271409,0.093371,0.136370,0.071804,0.264255,0.093945,166.72,55.77,143.34,46.83,N/A,16,N/A,15,N/A,84,N/A,85,0.000092,0.000112,0.000176,0.000168,0.107805,0.046901,0.164303,0.053831,0.107897,0.047013,0.164479,0.053999,0.066141,0.031684,N/A,N/A,N/A,N/A,0.106931,0.038950,N/A,N/A,0.003456,0.001129,N/A,N/A,0.000091,0.000074,N/A,N/A,0.000826,0.000219,N/A,0.000664,N/A,0.000422,62.00,59.24,60.60,57.83,38.00,39.92,N/A,N/A,N/A,N/A,39.40,41.71,N/A,N/A,1.27,1.21,N/A,N/A,0.03,0.08,N/A,N/A,0.30,0.23,N/A,0.84,N/A,0.45
2020_00875,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.192325,0.076845,0.162698,0.059545,0.167796,0.056363,0.199560,0.057508,96.15,36.22,89.21,30.48,N/A,3,N/A,2,N/A,97,N/A,98,0.000174,0.000166,0.000174,0.000170,0.119355,0.045185,0.097870,0.033387,0.119529,0.045351,0.098045,0.033557,0.072797,0.031465,N/A,N/A,N/A,N/A,0.064653,0.025988,N/A,N/A,0.002111,0.000727,N/A,N/A,0.000093,0.000070,N/A,N/A,0.000502,0.000132,N/A,0.000028,N/A,0.000000,62.15,59.02,60.26,56.36,37.85,40.95,N/A,N/A,N/A,N/A,39.74,43.64,N/A,N/A,1.30,1.22,N/A,N/A,0.06,0.12,N/A,N/A,0.31,0.22,N/A,0.04,N/A,0.00
2020_00885,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.242513,0.101810,0.336600,0.108668,0.216755,0.086971,0.333454,0.096750,119.49,46.87,180.19,54.91,N/A,11,N/A,14,N/A,89,N/A,86,0.000188,0.000177,0.000187,0.000178,0.150324,0.059475,0.202943,0.062283,0.150511,0.059652,0.203130,0.062460,0.092001,0.041475,N/A,N/A,N/A,N/A,0.133469,0.045447,N/A,N/A,0.004285,0.001336,N/A,N/A,0.000094,0.000071,N/A,N/A,0.001061,0.000263,N/A,0.000684,N/A,0.000761,62.06,58.59,60.35,57.48,37.94,40.74,N/A,N/A,N/A,N/A,39.65,41.82,N/A,N/A,1.27,1.23,N/A,N/A,0.03,0.07,N/A,N/A,0.32,0.24,N/A,0.67,N/A,0.70
2020_00890,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.161128,0.063284,0.111582,0.043212,0.150346,0.064595,0.119319,0.040817,85.03,31.22,64.73,22.98,N/A,4,N/A,1,N/A,96,N/A,99,0.000194,0.000184,0.000192,0.000185,0.099544,0.036576,0.066612,0.023792,0.099738,0.036761,0.066804,0.023977,0.061389,0.026382,N/A,N/A,N/A,N/A,0.044779,0.019235,N/A,N/A,0.001521,0.000530,N/A,N/A,0.000081,0.000073,N/A,N/A,0.000359,0.000103,N/A,0.000141,N/A,0.000000,61.90,58.09,59.87,55.49,38.10,41.69,N/A,N/A,N/A,N/A,40.13,44.51,N/A,N/A,1.36,1.23,N/A,N/A,0.07,0.17,N/A,N/A,0.32,0.24,N/A,0.22,N/A,0.00
2020_00905,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.178017,0.077502,0.135365,0.058426,0.158893,0.076042,0.111847,0.049025,94.63,38.53,77.93,31.33,N/A,4,N/A,2,N/A,96,N/A,98,0.000200,0.000192,0.000199,0.000195,0.109200,0.044922,0.080851,0.032483,0.109400,0.045114,0.081050,0.032678,0.068618,0.032091,N/A,N/A,N/A,N/A,0.054315,0.025601,N/A,N/A,0.001836,0.000739,N/A,N/A,0.000085,0.000069,N/A,N/A,0.000426,0.000139,N/A,0.000297,N/A,0.000147,61.45,58.21,59.88,55.93,38.55,41.41,N/A,N/A,N/A,N/A,40.12,43.82,N/A,N/A,1.36,1.27,N/A,N/A,0.06,0.12,N/A,N/A,0.31,0.24,N/A,0.38,N/A,0.25
2020_00906,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.188854,0.085781,0.140937,0.060169,0.171159,0.084904,0.128895,0.054583,99.62,42.92,80.60,32.51,N/A,8,N/A,4,N/A,92,N/A,96,0.000199,0.000191,0.000197,0.000188,0.116304,0.049648,0.083918,0.033674,0.116503,0.049839,0.084116,0.033862,0.072351,0.035334,N/A,N/A,N/A,N/A,0.056822,0.026232,N/A,N/A,0.001929,0.000775,N/A,N/A,0.000086,0.000071,N/A,N/A,0.000456,0.000142,N/A,0.000608,N/A,0.000075,61.69,58.10,59.68,56.28,38.31,41.19,N/A,N/A,N/A,N/A,40.32,43.60,N/A,N/A,1.37,1.29,N/A,N/A,0.06,0.12,N/A,N/A,0.32,0.24,N/A,0.71,N/A,0.13
