puzzle_size,nAnts_alg4,threads_alg4,numcolonies_alg4,numacs_alg4,q0_alg4,rho_alg4,bve_alg4,timeout_alg4,success_rate_alg4,time_mean_alg4,time_std_alg4,iter_mean_alg4,with_comm_alg4,without_comm_alg4,cp_initial_mean_alg4,cp_ant_mean_alg4,cp_total_mean_alg4,acs_time_mean_alg4,dcm_aco_time_mean_alg4,coop_game_mean_alg4,pheromone_fusion_mean_alg4,public_path_mean_alg4,communication_time_mean_alg4,cp_percentage_alg4,acs_time_percentage_alg4,dcm_aco_time_percentage_alg4,coop_game_percentage_alg4,pheromone_fusion_percentage_alg4,public_path_percentage_alg4,communication_time_percentage_alg4
inst25x25_45_1,3,3,3,2,0.9,0.9,0.005,120.0,99.00,14.519877,16.104477,675.00,94,5,0.004668,6.895183,6.899850,N/A,7.485443,0.146044,0.001147,0.005631,0.134584,47.52,N/A,51.55,1.01,0.01,0.04,0.93
inst25x25_45_11,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.800627,2.762057,136.41,50,50,0.004650,1.990625,1.995275,N/A,0.785602,0.028916,0.001063,0.001148,0.019751,71.24,N/A,28.05,1.03,0.04,0.04,0.71
inst25x25_45_14,3,3,3,2,0.9,0.9,0.005,120.0,100.00,0.963012,0.631815,45.69,4,96,0.004633,0.724391,0.729024,N/A,0.232426,0.009328,0.000962,0.000344,0.001561,75.70,N/A,24.14,0.97,0.10,0.04,0.16
inst25x25_45_15,3,3,3,2,0.9,0.9,0.005,120.0,100.00,5.269596,4.440816,247.26,79,21,0.004776,3.516932,3.521708,N/A,1.708211,0.053021,0.001061,0.001978,0.039676,66.83,N/A,32.42,1.01,0.02,0.04,0.75
inst25x25_45_16,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.235777,1.581174,103.70,41,59,0.004669,1.658491,1.663160,N/A,0.562077,0.021817,0.001023,0.000898,0.010539,74.39,N/A,25.14,0.98,0.05,0.04,0.47
inst25x25_45_17,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.637418,1.975974,118.94,48,52,0.004693,1.937604,1.942297,N/A,0.680824,0.025242,0.001019,0.000960,0.014297,73.64,N/A,25.81,0.96,0.04,0.04,0.54
inst25x25_45_18,3,3,3,2,0.9,0.9,0.005,120.0,100.00,1.388037,0.991365,64.27,19,81,0.004692,1.050378,1.055070,N/A,0.330655,0.013298,0.001033,0.000535,0.002311,76.01,N/A,23.82,0.96,0.07,0.04,0.17
inst25x25_45_19,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.692091,3.742380,226.49,78,22,0.004827,3.205147,3.209974,N/A,1.446054,0.048474,0.001042,0.001831,0.036064,68.41,N/A,30.82,1.03,0.02,0.04,0.77
inst25x25_45_2,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.544408,2.802289,167.57,66,34,0.004718,2.509818,2.514536,N/A,1.002498,0.035817,0.001130,0.001341,0.027374,70.94,N/A,28.28,1.01,0.03,0.04,0.77
inst25x25_45_21,3,3,3,2,0.9,0.9,0.005,120.0,100.00,5.640377,4.104115,249.53,81,19,0.004577,3.811805,3.816381,N/A,1.772909,0.053759,0.001064,0.002136,0.051087,67.66,N/A,31.43,0.95,0.02,0.04,0.91
inst25x25_45_23,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.112203,2.095172,136.53,53,47,0.004528,2.271120,2.275647,N/A,0.821763,0.029140,0.001058,0.001241,0.014793,73.12,N/A,26.40,0.94,0.03,0.04,0.48
inst25x25_45_24,3,3,3,2,0.9,0.9,0.005,120.0,100.00,15.377004,13.213615,724.59,98,2,0.004755,7.754740,7.759494,N/A,7.456842,0.157652,0.001050,0.005909,0.160668,50.46,N/A,48.49,1.03,0.01,0.04,1.04
inst25x25_45_26,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.066378,4.237021,195.34,66,34,0.004743,2.734251,2.738994,N/A,1.306363,0.041921,0.001038,0.001612,0.021020,67.36,N/A,32.13,1.03,0.03,0.04,0.52
inst25x25_45_29,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.249864,2.858640,148.40,55,45,0.004669,2.303814,2.308484,N/A,0.922365,0.031662,0.001038,0.001238,0.019014,71.03,N/A,28.38,0.97,0.03,0.04,0.59
inst25x25_45_3,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.573495,3.336274,197.64,77,23,0.004587,3.198604,3.203191,N/A,1.337042,0.042311,0.001037,0.001755,0.033263,70.04,N/A,29.23,0.93,0.02,0.04,0.73
inst25x25_45_32,3,3,3,2,0.9,0.9,0.005,120.0,100.00,1.729824,1.199184,76.76,25,75,0.004631,1.311327,1.315958,N/A,0.408901,0.016098,0.000989,0.000647,0.004966,76.07,N/A,23.64,0.93,0.06,0.04,0.29
inst25x25_45_33,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.182729,2.453168,149.91,61,39,0.004748,2.285815,2.290563,N/A,0.875301,0.032012,0.001058,0.001266,0.016864,71.97,N/A,27.50,1.01,0.03,0.04,0.53
inst25x25_45_34,3,3,3,2,0.9,0.9,0.005,120.0,100.00,8.987140,9.259779,427.80,85,15,0.004647,5.121826,5.126474,N/A,3.772794,0.092718,0.001082,0.003397,0.087872,57.04,N/A,41.98,1.03,0.01,0.04,0.98
inst25x25_45_35,3,3,3,2,0.9,0.9,0.005,120.0,100.00,9.959801,10.842198,487.13,88,12,0.004793,5.469055,5.473848,N/A,4.364353,0.105651,0.001137,0.003856,0.121601,54.96,N/A,43.82,1.06,0.01,0.04,1.22
inst25x25_45_36,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.928303,4.778719,221.72,77,23,0.004576,3.257644,3.262220,N/A,1.630012,0.047952,0.001033,0.001900,0.036070,66.19,N/A,33.07,0.97,0.02,0.04,0.73
inst25x25_45_37,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.809004,3.031890,172.06,62,38,0.004608,2.687144,2.691753,N/A,1.091074,0.037095,0.001169,0.001481,0.026178,70.67,N/A,28.64,0.97,0.03,0.04,0.69
inst25x25_45_4,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.717469,3.562230,227.65,74,26,0.004689,3.267653,3.272343,N/A,1.402148,0.048923,0.001058,0.001924,0.042979,69.37,N/A,29.72,1.04,0.02,0.04,0.91
inst25x25_45_40,3,3,3,2,0.9,0.9,0.005,120.0,100.00,1.541655,1.134586,69.92,22,78,0.004708,1.164154,1.168862,N/A,0.370173,0.014985,0.001012,0.000530,0.002620,75.82,N/A,24.01,0.97,0.07,0.03,0.17
inst25x25_45_41,3,3,3,2,0.9,0.9,0.005,120.0,99.00,2.470881,1.964744,113.28,49,50,0.004707,1.814654,1.819361,N/A,0.639672,0.024151,0.001012,0.000960,0.011848,73.63,N/A,25.89,0.98,0.04,0.04,0.48
inst25x25_45_43,3,3,3,2,0.9,0.9,0.005,120.0,99.00,13.059826,14.786274,620.66,92,7,0.004811,6.530461,6.535272,N/A,6.363132,0.135962,0.001123,0.005364,0.161422,50.04,N/A,48.72,1.04,0.01,0.04,1.24
inst25x25_45_46,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.017486,1.222698,92.15,36,64,0.004789,1.524067,1.528856,N/A,0.479031,0.019505,0.001059,0.000711,0.009599,75.78,N/A,23.74,0.97,0.05,0.04,0.48
inst25x25_45_51,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.283952,1.806724,110.32,42,58,0.004918,1.680353,1.685271,N/A,0.588847,0.023551,0.001008,0.000914,0.009834,73.79,N/A,25.78,1.03,0.04,0.04,0.43
inst25x25_45_52,3,3,3,2,0.9,0.9,0.005,120.0,100.00,1.847245,1.284478,83.12,31,69,0.004649,1.395393,1.400041,N/A,0.442750,0.017499,0.001004,0.000677,0.004453,75.79,N/A,23.97,0.95,0.05,0.04,0.24
inst25x25_45_54,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.400658,3.380706,156.83,59,41,0.004716,2.392871,2.397587,N/A,0.978400,0.033511,0.001029,0.001339,0.024671,70.50,N/A,28.77,0.99,0.03,0.04,0.73
inst25x25_45_56,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.043261,2.903161,143.87,53,47,0.004673,2.144521,2.149194,N/A,0.873302,0.030818,0.001017,0.001155,0.020766,70.62,N/A,28.70,1.01,0.03,0.04,0.68
inst25x25_45_57,3,3,3,2,0.9,0.9,0.005,120.0,100.00,5.838471,4.152129,268.46,81,19,0.004742,3.959712,3.964454,N/A,1.824178,0.057905,0.001089,0.002671,0.049839,67.90,N/A,31.24,0.99,0.02,0.05,0.85
inst25x25_45_58,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.667448,4.590067,231.32,72,28,0.004890,3.090627,3.095517,N/A,1.539350,0.049995,0.001067,0.001797,0.032580,66.32,N/A,32.98,1.07,0.02,0.04,0.70
inst25x25_45_59,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.596623,1.766423,117.25,50,50,0.004743,1.921899,1.926642,N/A,0.658834,0.024926,0.000993,0.000972,0.011147,74.20,N/A,25.37,0.96,0.04,0.04,0.43
inst25x25_45_6,3,3,3,2,0.9,0.9,0.005,120.0,100.00,4.834567,3.644498,229.31,79,21,0.004749,3.311875,3.316624,N/A,1.484627,0.049225,0.001115,0.001961,0.033315,68.60,N/A,30.71,1.02,0.02,0.04,0.69
inst25x25_45_62,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.527807,2.000819,125.85,51,49,0.004911,1.849711,1.854622,N/A,0.659149,0.026836,0.001035,0.000994,0.014036,73.37,N/A,26.08,1.06,0.04,0.04,0.56
inst25x25_45_63,3,3,3,2,0.9,0.9,0.005,120.0,94.00,16.298977,18.444782,752.19,87,7,0.004748,7.377121,7.381869,N/A,8.712202,0.163640,0.001174,0.005813,0.204905,45.29,N/A,53.45,1.00,0.01,0.04,1.26
inst25x25_45_64,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.339716,2.257371,151.41,65,35,0.004673,2.418982,2.423655,N/A,0.898915,0.032427,0.001080,0.001255,0.017146,72.57,N/A,26.92,0.97,0.03,0.04,0.51
inst25x25_45_65,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.267605,2.947710,144.88,51,49,0.004605,2.317406,2.322011,N/A,0.918972,0.030951,0.001049,0.001198,0.026623,71.06,N/A,28.12,0.95,0.03,0.04,0.81
inst25x25_45_67,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.455488,2.706517,155.44,58,42,0.004715,2.466285,2.471000,N/A,0.971513,0.033348,0.001077,0.001291,0.012975,71.51,N/A,28.12,0.97,0.03,0.04,0.38
inst25x25_45_69,3,3,3,2,0.9,0.9,0.005,120.0,100.00,3.208457,3.127018,157.85,57,43,0.004700,2.243566,2.248266,N/A,0.937522,0.033776,0.001151,0.001197,0.022668,70.07,N/A,29.22,1.05,0.04,0.04,0.71
inst25x25_45_7,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.963442,2.453514,133.30,51,49,0.004497,2.131532,2.136030,N/A,0.811819,0.028340,0.001072,0.001057,0.015593,72.08,N/A,27.39,0.96,0.04,0.04,0.53
inst25x25_45_71,3,3,3,2,0.9,0.9,0.005,120.0,100.00,2.335256,1.750613,101.70,39,61,0.004673,1.739929,1.744602,N/A,0.581405,0.021730,0.001000,0.000823,0.009249,74.71,N/A,24.90,0.93,0.04,0.04,0.40
inst25x25_45_72,3,3,3,2,0.9,0.9,0.005,120.0,100.00,6.445348,5.286533,288.34,85,15,0.004624,4.202417,4.207041,N/A,2.189029,0.062583,0.001027,0.002508,0.049278,65.27,N/A,33.96,0.97,0.02,0.04,0.76
inst25x25_45_73,3,3,3,2,0.9,0.9,0.005,120.0,100.00,1.245574,0.988947,58.62,9,91,0.004728,0.931480,0.936208,N/A,0.307027,0.012251,0.000960,0.000434,0.002339,75.16,N/A,24.65,0.98,0.08,0.03,0.19
