puzzle_size,nAnts_alg4,threads_alg4,numcolonies_alg4,numacs_alg4,q0_alg4,rho_alg4,bve_alg4,timeout_alg4,success_rate_alg4,time_mean_alg4,time_std_alg4,iter_mean_alg4,with_comm_alg4,without_comm_alg4,cp_initial_mean_alg4,cp_ant_mean_alg4,cp_total_mean_alg4,acs_time_mean_alg4,dcm_aco_time_mean_alg4,coop_game_mean_alg4,pheromone_fusion_mean_alg4,public_path_mean_alg4,communication_time_mean_alg4,cp_percentage_alg4,acs_time_percentage_alg4,dcm_aco_time_percentage_alg4,coop_game_percentage_alg4,pheromone_fusion_percentage_alg4,public_path_percentage_alg4,communication_time_percentage_alg4
inst25x25_45_15,4,3,4,3,0.9,0.9,0.005,120.0,100.00,5.004873,5.854710,129.13,74,26,0.004566,3.264280,3.268846,N/A,1.641504,0.042032,0.001352,0.001299,0.094522,65.31,N/A,32.80,0.84,0.03,0.03,1.89
inst25x25_45_16,4,3,4,3,0.9,0.9,0.005,120.0,100.00,2.184426,1.402995,57.11,51,49,0.004583,1.629772,1.634355,N/A,0.540678,0.017432,0.001364,0.000561,0.009393,74.82,N/A,24.75,0.80,0.06,0.03,0.43
inst25x25_45_17,4,3,4,3,0.9,0.9,0.005,120.0,100.00,2.683321,1.740055,68.36,58,42,0.004510,1.987109,1.991620,N/A,0.682820,0.021152,0.001257,0.000672,0.008881,74.22,N/A,25.45,0.79,0.05,0.03,0.33
inst25x25_45_18,4,3,4,3,0.9,0.9,0.005,120.0,100.00,1.403396,0.781482,36.62,19,81,0.004681,1.063246,1.067927,N/A,0.333720,0.010964,0.001242,0.000353,0.001750,76.10,N/A,23.78,0.78,0.09,0.03,0.12
inst25x25_45_19,4,3,4,3,0.9,0.9,0.005,120.0,100.00,4.829147,3.836908,130.27,86,14,0.004704,3.326047,3.330751,N/A,1.449976,0.041930,0.001322,0.001403,0.048420,68.97,N/A,30.03,0.87,0.03,0.03,1.00
inst25x25_45_2,4,3,4,3,0.9,0.9,0.005,120.0,100.00,3.417026,3.345391,90.11,68,32,0.004630,2.410446,2.415076,N/A,0.968212,0.028719,0.001435,0.000894,0.033738,70.68,N/A,28.33,0.84,0.04,0.03,0.99
inst25x25_45_21,4,3,4,3,0.9,0.9,0.005,120.0,100.00,5.815454,6.998875,140.13,78,22,0.004437,3.635276,3.639714,N/A,2.017104,0.046184,0.001317,0.001428,0.158635,62.59,N/A,34.69,0.79,0.02,0.02,2.73
inst25x25_45_23,4,3,4,3,0.9,0.9,0.005,120.0,100.00,3.764161,3.314984,92.53,68,32,0.004475,2.673085,2.677560,N/A,1.053136,0.029070,0.001531,0.000922,0.033465,71.13,N/A,27.98,0.77,0.04,0.02,0.89
inst25x25_45_24,4,3,4,3,0.9,0.9,0.005,120.0,100.00,18.038180,16.863386,441.02,98,2,0.004464,8.393736,8.398200,N/A,8.896576,0.156959,0.001538,0.004722,0.743405,46.56,N/A,49.32,0.87,0.01,0.03,4.12
inst25x25_45_26,4,3,4,3,0.9,0.9,0.005,120.0,100.00,4.728856,3.566687,127.22,80,20,0.004573,3.236313,3.240886,N/A,1.425495,0.040622,0.001428,0.001339,0.062476,68.53,N/A,30.14,0.86,0.03,0.03,1.32
inst25x25_45_29,4,3,4,3,0.9,0.9,0.005,120.0,100.00,3.174274,2.077977,81.66,72,28,0.004578,2.317064,2.321642,N/A,0.835587,0.025572,0.001385,0.000848,0.017045,73.14,N/A,26.32,0.81,0.04,0.03,0.54
inst25x25_45_3,4,3,4,3,0.9,0.9,0.005,120.0,100.00,5.200385,3.530749,124.52,87,13,0.004484,3.616216,3.620700,N/A,1.518470,0.040093,0.001425,0.001270,0.061216,69.62,N/A,29.20,0.77,0.03,0.02,1.18
inst25x25_45_32,4,3,4,3,0.9,0.9,0.005,120.0,100.00,2.185619,1.250600,54.63,46,54,0.004498,1.649967,1.654465,N/A,0.525186,0.016647,0.001348,0.000546,0.005967,75.70,N/A,24.03,0.76,0.06,0.02,0.27
inst25x25_45_33,4,3,4,3,0.9,0.9,0.005,120.0,100.00,3.224664,2.313024,85.78,65,35,0.004584,2.332028,2.336612,N/A,0.870688,0.026817,0.001372,0.000856,0.017363,72.46,N/A,27.00,0.83,0.04,0.03,0.54
inst25x25_45_34,4,3,4,3,0.9,0.9,0.005,120.0,99.00,8.413032,8.160605,216.88,93,6,0.004525,5.026487,5.031012,N/A,3.166383,0.073453,0.001439,0.002119,0.215638,59.80,N/A,37.64,0.87,0.02,0.03,2.56
