puzzle_size,nAnts_alg0,nAnts_alg2,nAnts_alg3,nAnts_alg4,threads_alg0,threads_alg2,threads_alg3,threads_alg4,numcolonies_alg0,numcolonies_alg2,numcolonies_alg3,numcolonies_alg4,numacs_alg0,numacs_alg2,numacs_alg3,numacs_alg4,q0_alg0,q0_alg2,q0_alg3,q0_alg4,rho_alg0,rho_alg2,rho_alg3,rho_alg4,bve_alg0,bve_alg2,bve_alg3,bve_alg4,timeout_alg0,timeout_alg2,timeout_alg3,timeout_alg4,success_rate_alg0,success_rate_alg2,success_rate_alg3,success_rate_alg4,time_mean_alg0,time_mean_alg2,time_mean_alg3,time_mean_alg4,time_std_alg0,time_std_alg2,time_std_alg3,time_std_alg4,iter_mean_alg0,iter_mean_alg2,iter_mean_alg3,iter_mean_alg4,with_comm_alg0,with_comm_alg2,with_comm_alg3,with_comm_alg4,without_comm_alg0,without_comm_alg2,without_comm_alg3,without_comm_alg4,cp_initial_mean_alg0,cp_initial_mean_alg2,cp_initial_mean_alg3,cp_initial_mean_alg4,cp_ant_mean_alg0,cp_ant_mean_alg2,cp_ant_mean_alg3,cp_ant_mean_alg4,cp_total_mean_alg0,cp_total_mean_alg2,cp_total_mean_alg3,cp_total_mean_alg4,acs_time_mean_alg0,acs_time_mean_alg2,acs_time_mean_alg3,acs_time_mean_alg4,dcm_aco_time_mean_alg0,dcm_aco_time_mean_alg2,dcm_aco_time_mean_alg3,dcm_aco_time_mean_alg4,coop_game_mean_alg0,coop_game_mean_alg2,coop_game_mean_alg3,coop_game_mean_alg4,pheromone_fusion_mean_alg0,pheromone_fusion_mean_alg2,pheromone_fusion_mean_alg3,pheromone_fusion_mean_alg4,public_path_mean_alg0,public_path_mean_alg2,public_path_mean_alg3,public_path_mean_alg4,communication_time_mean_alg0,communication_time_mean_alg2,communication_time_mean_alg3,communication_time_mean_alg4,cp_percentage_alg0,cp_percentage_alg2,cp_percentage_alg3,cp_percentage_alg4,acs_time_percentage_alg0,acs_time_percentage_alg2,acs_time_percentage_alg3,acs_time_percentage_alg4,dcm_aco_time_percentage_alg0,dcm_aco_time_percentage_alg2,dcm_aco_time_percentage_alg3,dcm_aco_time_percentage_alg4,coop_game_percentage_alg0,coop_game_percentage_alg2,coop_game_percentage_alg3,coop_game_percentage_alg4,pheromone_fusion_percentage_alg0,pheromone_fusion_percentage_alg2,pheromone_fusion_percentage_alg3,pheromone_fusion_percentage_alg4,public_path_percentage_alg0,public_path_percentage_alg2,public_path_percentage_alg3,public_path_percentage_alg4,communication_time_percentage_alg0,communication_time_percentage_alg2,communication_time_percentage_alg3,communication_time_percentage_alg4
2020_00890,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.055230,0.028303,0.060242,0.022544,0.056054,0.023461,0.059138,0.021626,60.75,27.64,71.99,23.12,N/A,0,N/A,0,N/A,100,N/A,100,0.000090,0.000097,0.000090,0.000099,0.033818,0.016215,0.035897,0.012407,0.033909,0.016312,0.035987,0.012506,0.021321,0.011990,N/A,N/A,N/A,N/A,0.024255,0.010037,N/A,N/A,0.000785,0.000270,N/A,N/A,0.000038,0.000038,N/A,N/A,0.000170,0.000046,N/A,0.000000,N/A,0.000000,61.40,57.63,59.74,55.48,38.60,42.36,N/A,N/A,N/A,N/A,40.26,44.52,N/A,N/A,1.30,1.20,N/A,N/A,0.06,0.17,N/A,N/A,0.28,0.20,N/A,0.00,N/A,0.00
2020_00905,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.088475,0.044077,0.076245,0.036151,0.081935,0.048375,0.078386,0.028299,94.00,36.54,80.27,32.23,N/A,4,N/A,0,N/A,96,N/A,100,0.000098,0.000114,0.000110,0.000116,0.054130,0.025433,0.045361,0.020281,0.054228,0.025548,0.045472,0.020397,0.034247,0.018370,N/A,N/A,N/A,N/A,0.030773,0.015754,N/A,N/A,0.001002,0.000459,N/A,N/A,0.000050,0.000043,N/A,N/A,0.000226,0.000085,N/A,0.000000,N/A,0.000000,61.29,57.96,59.64,56.42,38.71,41.68,N/A,N/A,N/A,N/A,40.36,43.58,N/A,N/A,1.31,1.27,N/A,N/A,0.07,0.12,N/A,N/A,0.30,0.24,N/A,0.00,N/A,0.00
2020_00906,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.095806,0.040618,0.068123,0.027224,0.103921,0.030554,0.063540,0.025620,99.35,34.86,77.54,29.54,N/A,2,N/A,4,N/A,98,N/A,96,0.000103,0.000114,0.000101,0.000098,0.058479,0.023324,0.040404,0.015088,0.058582,0.023439,0.040505,0.015186,0.037223,0.017072,N/A,N/A,N/A,N/A,0.027618,0.011996,N/A,N/A,0.000880,0.000322,N/A,N/A,0.000043,0.000032,N/A,N/A,0.000188,0.000058,N/A,0.000000,N/A,0.000000,61.15,57.71,59.46,55.78,38.85,42.03,N/A,N/A,N/A,N/A,40.54,44.06,N/A,N/A,1.29,1.18,N/A,N/A,0.06,0.12,N/A,N/A,0.28,0.21,N/A,0.00,N/A,0.00
2020_00908,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.077751,0.031346,0.070794,0.030675,0.069974,0.032650,0.066585,0.028404,82.52,27.47,68.06,26.73,N/A,2,N/A,1,N/A,98,N/A,99,0.000114,0.000130,0.000143,0.000143,0.047346,0.017847,0.041947,0.016848,0.047460,0.017977,0.042090,0.016991,0.030291,0.013369,N/A,N/A,N/A,N/A,0.028704,0.013680,N/A,N/A,0.001048,0.000411,N/A,N/A,0.000062,0.000050,N/A,N/A,0.000244,0.000079,N/A,0.000000,N/A,0.000000,61.04,57.35,59.45,55.39,38.96,42.65,N/A,N/A,N/A,N/A,40.55,44.60,N/A,N/A,1.48,1.34,N/A,N/A,0.09,0.16,N/A,N/A,0.35,0.26,N/A,0.00,N/A,0.00
2020_00910,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.162301,0.065541,0.062026,0.024461,0.131006,0.059937,0.056810,0.021172,146.73,52.31,61.62,21.42,N/A,15,N/A,0,N/A,85,N/A,100,0.000119,0.000124,0.000118,0.000124,0.100100,0.038483,0.037242,0.013458,0.100219,0.038607,0.037361,0.013582,0.062082,0.026463,N/A,N/A,N/A,N/A,0.024666,0.010879,N/A,N/A,0.000838,0.000304,N/A,N/A,0.000052,0.000039,N/A,N/A,0.000190,0.000054,N/A,0.000000,N/A,0.000000,61.75,58.91,60.23,55.52,38.25,40.38,N/A,N/A,N/A,N/A,39.77,44.48,N/A,N/A,1.35,1.24,N/A,N/A,0.08,0.16,N/A,N/A,0.31,0.22,N/A,0.00,N/A,0.00
2020_00914,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.099253,0.059326,0.083183,0.034142,0.103161,0.047980,0.077186,0.033914,94.08,48.16,86.68,30.07,N/A,13,N/A,2,N/A,87,N/A,98,0.000120,0.000130,0.000118,0.000126,0.060903,0.034528,0.049583,0.018768,0.061023,0.034658,0.049701,0.018894,0.038230,0.024379,N/A,N/A,N/A,N/A,0.033482,0.015247,N/A,N/A,0.001144,0.000436,N/A,N/A,0.000045,0.000040,N/A,N/A,0.000257,0.000081,N/A,0.000000,N/A,0.000000,61.48,58.42,59.75,55.34,38.52,41.09,N/A,N/A,N/A,N/A,40.25,44.66,N/A,N/A,1.38,1.28,N/A,N/A,0.05,0.12,N/A,N/A,0.31,0.24,N/A,0.00,N/A,0.00
2020_00917,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.109678,0.053901,0.078717,0.032248,0.087925,0.040991,0.063181,0.024192,108.80,45.54,87.00,35.20,N/A,7,N/A,1,N/A,93,N/A,99,0.000122,0.000129,0.000118,0.000111,0.067302,0.031280,0.046663,0.017871,0.067424,0.031409,0.046782,0.017982,0.042254,0.022164,N/A,N/A,N/A,N/A,0.031936,0.014261,N/A,N/A,0.001102,0.000414,N/A,N/A,0.000041,0.000032,N/A,N/A,0.000249,0.000079,N/A,0.000000,N/A,0.000000,61.47,58.27,59.43,55.76,38.53,41.12,N/A,N/A,N/A,N/A,40.57,44.22,N/A,N/A,1.40,1.28,N/A,N/A,0.05,0.10,N/A,N/A,0.32,0.25,N/A,0.00,N/A,0.00
2020_00932,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086235,0.041675,0.060335,0.031003,0.081329,0.030014,0.058149,0.024411,99.64,42.26,75.51,34.45,N/A,4,N/A,3,N/A,96,N/A,97,0.000104,0.000110,0.000100,0.000110,0.052265,0.023909,0.035520,0.017135,0.052369,0.024019,0.035621,0.017245,0.033867,0.017565,N/A,N/A,N/A,N/A,0.024715,0.013628,N/A,N/A,0.000824,0.000395,N/A,N/A,0.000037,0.000032,N/A,N/A,0.000183,0.000074,N/A,0.000000,N/A,0.000000,60.73,57.63,59.04,55.62,39.27,42.15,N/A,N/A,N/A,N/A,40.96,43.96,N/A,N/A,1.37,1.28,N/A,N/A,0.06,0.10,N/A,N/A,0.30,0.24,N/A,0.00,N/A,0.00
2020_00939,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.071342,0.036011,0.066125,0.025820,0.069793,0.032394,0.054581,0.020426,81.93,32.22,78.53,26.60,N/A,2,N/A,1,N/A,98,N/A,99,0.000105,0.000124,0.000114,0.000122,0.043290,0.020612,0.039061,0.014106,0.043395,0.020736,0.039175,0.014228,0.027947,0.015275,N/A,N/A,N/A,N/A,0.026950,0.011589,N/A,N/A,0.000912,0.000334,N/A,N/A,0.000042,0.000036,N/A,N/A,0.000202,0.000060,N/A,0.000000,N/A,0.000000,60.83,57.58,59.24,55.10,39.17,42.42,N/A,N/A,N/A,N/A,40.76,44.89,N/A,N/A,1.38,1.29,N/A,N/A,0.06,0.14,N/A,N/A,0.31,0.23,N/A,0.00,N/A,0.00
2020_00942,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.090760,0.038629,0.077401,0.035941,0.060248,0.030522,0.070792,0.031734,99.79,38.58,85.09,31.33,N/A,5,N/A,4,N/A,95,N/A,96,0.000117,0.000114,0.000123,0.000136,0.055105,0.022080,0.045605,0.019772,0.055221,0.022195,0.045728,0.019908,0.035539,0.016335,N/A,N/A,N/A,N/A,0.031673,0.015945,N/A,N/A,0.001126,0.000494,N/A,N/A,0.000060,0.000045,N/A,N/A,0.000263,0.000095,N/A,0.000000,N/A,0.000000,60.84,57.46,59.08,55.39,39.16,42.29,N/A,N/A,N/A,N/A,40.92,44.36,N/A,N/A,1.46,1.37,N/A,N/A,0.08,0.12,N/A,N/A,0.34,0.26,N/A,0.00,N/A,0.00
2020_00950,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.114595,0.047023,0.069202,0.032489,0.094688,0.041663,0.061035,0.030939,118.72,40.37,68.49,26.05,N/A,7,N/A,1,N/A,93,N/A,99,0.000115,0.000131,0.000133,0.000142,0.069741,0.026883,0.040692,0.017676,0.069856,0.027014,0.040824,0.017818,0.044740,0.019811,N/A,N/A,N/A,N/A,0.028378,0.014598,N/A,N/A,0.001009,0.000454,N/A,N/A,0.000056,0.000055,N/A,N/A,0.000232,0.000087,N/A,0.000000,N/A,0.000000,60.96,57.45,58.99,54.84,39.04,42.13,N/A,N/A,N/A,N/A,41.01,44.93,N/A,N/A,1.46,1.40,N/A,N/A,0.08,0.17,N/A,N/A,0.33,0.27,N/A,0.00,N/A,0.00
2020_00952,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.083679,0.054114,0.078541,0.033307,0.072989,0.044742,0.078510,0.027808,81.79,46.56,90.20,31.91,N/A,8,N/A,2,N/A,92,N/A,98,0.000114,0.000120,0.000107,0.000117,0.051030,0.031264,0.046382,0.018495,0.051144,0.031384,0.046488,0.018612,0.032534,0.022484,N/A,N/A,N/A,N/A,0.032052,0.014640,N/A,N/A,0.001081,0.000436,N/A,N/A,0.000044,0.000039,N/A,N/A,0.000243,0.000083,N/A,0.000000,N/A,0.000000,61.12,58.00,59.19,55.88,38.88,41.55,N/A,N/A,N/A,N/A,40.81,43.95,N/A,N/A,1.38,1.31,N/A,N/A,0.06,0.12,N/A,N/A,0.31,0.25,N/A,0.00,N/A,0.00
2020_00960,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.099043,0.062456,0.124089,0.048837,0.096001,0.050957,0.110978,0.042829,100.08,54.70,140.86,46.17,N/A,13,N/A,10,N/A,87,N/A,90,0.000097,0.000101,0.000094,0.000101,0.060927,0.036684,0.074205,0.027761,0.061024,0.036786,0.074299,0.027862,0.038019,0.025427,N/A,N/A,N/A,N/A,0.049790,0.020631,N/A,N/A,0.001541,0.000591,N/A,N/A,0.000041,0.000038,N/A,N/A,0.000345,0.000111,N/A,0.000000,N/A,0.000000,61.61,58.90,59.88,57.05,38.39,40.71,N/A,N/A,N/A,N/A,40.12,42.24,N/A,N/A,1.24,1.21,N/A,N/A,0.03,0.08,N/A,N/A,0.28,0.23,N/A,0.00,N/A,0.00
2020_00961,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.129948,0.051071,0.100597,0.036410,0.109967,0.038382,0.119065,0.035775,137.17,49.78,122.14,38.07,N/A,10,N/A,7,N/A,90,N/A,93,0.000103,0.000101,0.000094,0.000103,0.079194,0.029558,0.059461,0.020248,0.079297,0.029660,0.059555,0.020351,0.050651,0.021176,N/A,N/A,N/A,N/A,0.041042,0.015832,N/A,N/A,0.001308,0.000445,N/A,N/A,0.000038,0.000035,N/A,N/A,0.000286,0.000084,N/A,0.000000,N/A,0.000000,61.02,58.08,59.20,55.89,38.98,41.46,N/A,N/A,N/A,N/A,40.80,43.48,N/A,N/A,1.30,1.22,N/A,N/A,0.04,0.10,N/A,N/A,0.28,0.23,N/A,0.00,N/A,0.00
2020_00964,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.084739,0.031139,0.056843,0.019945,0.081028,0.035040,0.058399,0.019564,95.71,28.91,70.26,21.61,N/A,4,N/A,1,N/A,96,N/A,99,0.000095,0.000112,0.000096,0.000098,0.051505,0.017562,0.033625,0.010821,0.051600,0.017674,0.033721,0.010919,0.033139,0.013270,N/A,N/A,N/A,N/A,0.023122,0.008991,N/A,N/A,0.000738,0.000233,N/A,N/A,0.000038,0.000034,N/A,N/A,0.000153,0.000041,N/A,0.000000,N/A,0.000000,60.89,56.76,59.32,54.74,39.11,42.62,N/A,N/A,N/A,N/A,40.68,45.08,N/A,N/A,1.30,1.17,N/A,N/A,0.07,0.17,N/A,N/A,0.27,0.20,N/A,0.00,N/A,0.00
2020_00966,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.087850,0.039033,0.088331,0.033565,0.062594,0.034572,0.087173,0.030083,105.73,40.74,116.08,37.47,N/A,8,N/A,6,N/A,92,N/A,94,0.000102,0.000112,0.000105,0.000111,0.053118,0.022255,0.051919,0.018476,0.053220,0.022367,0.052024,0.018587,0.034629,0.016513,N/A,N/A,N/A,N/A,0.036307,0.014837,N/A,N/A,0.001232,0.000448,N/A,N/A,0.000038,0.000036,N/A,N/A,0.000273,0.000086,N/A,0.000000,N/A,0.000000,60.58,57.30,58.90,55.37,39.42,42.30,N/A,N/A,N/A,N/A,41.10,44.20,N/A,N/A,1.39,1.34,N/A,N/A,0.04,0.11,N/A,N/A,0.31,0.25,N/A,0.00,N/A,0.00
2020_00968,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.060750,0.026771,0.067135,0.026906,0.049957,0.018257,0.059044,0.021293,79.88,32.07,84.10,28.22,N/A,0,N/A,1,N/A,100,N/A,99,0.000108,0.000116,0.000123,0.000137,0.036466,0.014956,0.039289,0.014565,0.036574,0.015072,0.039412,0.014702,0.024177,0.011699,N/A,N/A,N/A,N/A,0.027723,0.012204,N/A,N/A,0.001045,0.000396,N/A,N/A,0.000044,0.000039,N/A,N/A,0.000235,0.000074,N/A,0.000000,N/A,0.000000,60.20,56.30,58.71,54.64,39.80,43.70,N/A,N/A,N/A,N/A,41.29,45.36,N/A,N/A,1.56,1.47,N/A,N/A,0.06,0.15,N/A,N/A,0.35,0.28,N/A,0.00,N/A,0.00
2020_00986,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.081649,0.028496,0.051633,0.021346,0.081717,0.027353,0.051186,0.018252,88.77,27.81,65.13,22.25,N/A,3,N/A,0,N/A,97,N/A,100,0.000108,0.000114,0.000100,0.000109,0.049434,0.016081,0.030338,0.011502,0.049542,0.016195,0.030438,0.011610,0.032107,0.012271,N/A,N/A,N/A,N/A,0.021194,0.009736,N/A,N/A,0.000695,0.000267,N/A,N/A,0.000037,0.000031,N/A,N/A,0.000151,0.000050,N/A,0.000000,N/A,0.000000,60.68,56.83,58.95,54.39,39.32,43.06,N/A,N/A,N/A,N/A,41.05,45.61,N/A,N/A,1.35,1.25,N/A,N/A,0.07,0.14,N/A,N/A,0.29,0.23,N/A,0.00,N/A,0.00
2020_00993,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.078027,0.037285,0.062898,0.028291,0.061509,0.034950,0.058990,0.025476,83.77,34.99,75.87,30.22,N/A,2,N/A,3,N/A,98,N/A,97,0.000104,0.000110,0.000100,0.000104,0.047493,0.021402,0.037320,0.015718,0.047598,0.021511,0.037420,0.015822,0.030430,0.015677,N/A,N/A,N/A,N/A,0.025478,0.012407,N/A,N/A,0.000800,0.000337,N/A,N/A,0.000038,0.000032,N/A,N/A,0.000174,0.000062,N/A,0.000000,N/A,0.000000,61.00,57.69,59.49,55.92,39.00,42.05,N/A,N/A,N/A,N/A,40.51,43.85,N/A,N/A,1.27,1.19,N/A,N/A,0.06,0.11,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00997,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.215227,0.085407,0.132777,0.063947,0.187396,0.084306,0.127185,0.065546,221.30,80.48,157.80,65.80,N/A,27,N/A,19,N/A,73,N/A,81,0.000105,0.000103,0.000095,0.000102,0.130590,0.049367,0.078501,0.036100,0.130695,0.049470,0.078597,0.036201,0.084532,0.034605,N/A,N/A,N/A,N/A,0.054180,0.027110,N/A,N/A,0.001685,0.000779,N/A,N/A,0.000040,0.000035,N/A,N/A,0.000367,0.000154,N/A,0.000000,N/A,0.000000,60.72,57.92,59.19,56.61,39.28,40.52,N/A,N/A,N/A,N/A,40.81,42.40,N/A,N/A,1.27,1.22,N/A,N/A,0.03,0.05,N/A,N/A,0.28,0.24,N/A,0.00,N/A,0.00
2020_00998,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.207847,0.099176,0.146897,0.056679,0.179141,0.082429,0.140829,0.059110,215.36,88.47,169.40,56.16,N/A,37,N/A,17,N/A,63,N/A,83,0.000093,0.000098,0.000093,0.000100,0.126573,0.057778,0.087254,0.032060,0.126666,0.057876,0.087347,0.032161,0.081181,0.039975,N/A,N/A,N/A,N/A,0.059550,0.024073,N/A,N/A,0.001783,0.000660,N/A,N/A,0.000038,0.000035,N/A,N/A,0.000388,0.000131,N/A,0.000000,N/A,0.000000,60.94,58.36,59.46,56.74,39.06,40.31,N/A,N/A,N/A,N/A,40.54,42.47,N/A,N/A,1.21,1.16,N/A,N/A,0.03,0.06,N/A,N/A,0.26,0.23,N/A,0.00,N/A,0.00
2020_00999,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.125202,0.074885,0.151107,0.057094,0.117861,0.068980,0.144053,0.051675,153.69,64.23,172.64,60.39,N/A,23,N/A,20,N/A,77,N/A,80,0.000102,0.000127,0.000120,0.000117,0.075654,0.043598,0.088968,0.031825,0.075756,0.043725,0.089088,0.031942,0.049447,0.030652,N/A,N/A,N/A,N/A,0.062020,0.024668,N/A,N/A,0.002207,0.000787,N/A,N/A,0.000047,0.000035,N/A,N/A,0.000523,0.000159,N/A,0.000000,N/A,0.000000,60.51,58.39,58.96,55.95,39.49,40.93,N/A,N/A,N/A,N/A,41.04,43.21,N/A,N/A,1.46,1.38,N/A,N/A,0.03,0.06,N/A,N/A,0.35,0.28,N/A,0.00,N/A,0.00
paquita_00100,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.010056,0.003856,0.007758,0.003085,0.011933,0.005424,0.009679,0.003013,12.71,3.53,8.37,2.50,N/A,0,N/A,0,N/A,100,N/A,100,0.000114,0.000123,0.000147,0.000132,0.005895,0.001611,0.004395,0.001025,0.006009,0.001735,0.004542,0.001157,0.004047,0.002122,N/A,N/A,N/A,N/A,0.003215,0.001928,N/A,N/A,0.000112,0.000025,N/A,N/A,0.000030,0.000009,N/A,N/A,0.000026,0.000005,N/A,0.000000,N/A,0.000000,59.76,44.99,58.55,37.51,40.24,55.03,N/A,N/A,N/A,N/A,41.44,62.49,N/A,N/A,1.45,0.82,N/A,N/A,0.39,0.30,N/A,N/A,0.34,0.15,N/A,0.00,N/A,0.00
