puzzle_size,nAnts_alg0,nAnts_alg2,nAnts_alg3,nAnts_alg4,threads_alg0,threads_alg2,threads_alg3,threads_alg4,numcolonies_alg0,numcolonies_alg2,numcolonies_alg3,numcolonies_alg4,numacs_alg0,numacs_alg2,numacs_alg3,numacs_alg4,q0_alg0,q0_alg2,q0_alg3,q0_alg4,rho_alg0,rho_alg2,rho_alg3,rho_alg4,bve_alg0,bve_alg2,bve_alg3,bve_alg4,timeout_alg0,timeout_alg2,timeout_alg3,timeout_alg4,success_rate_alg0,success_rate_alg2,success_rate_alg3,success_rate_alg4,time_mean_alg0,time_mean_alg2,time_mean_alg3,time_mean_alg4,time_std_alg0,time_std_alg2,time_std_alg3,time_std_alg4,iter_mean_alg0,iter_mean_alg2,iter_mean_alg3,iter_mean_alg4,with_comm_alg0,with_comm_alg2,with_comm_alg3,with_comm_alg4,without_comm_alg0,without_comm_alg2,without_comm_alg3,without_comm_alg4,cp_initial_mean_alg0,cp_initial_mean_alg2,cp_initial_mean_alg3,cp_initial_mean_alg4,cp_ant_mean_alg0,cp_ant_mean_alg2,cp_ant_mean_alg3,cp_ant_mean_alg4,cp_total_mean_alg0,cp_total_mean_alg2,cp_total_mean_alg3,cp_total_mean_alg4,acs_time_mean_alg0,acs_time_mean_alg2,acs_time_mean_alg3,acs_time_mean_alg4,dcm_aco_time_mean_alg0,dcm_aco_time_mean_alg2,dcm_aco_time_mean_alg3,dcm_aco_time_mean_alg4,coop_game_mean_alg0,coop_game_mean_alg2,coop_game_mean_alg3,coop_game_mean_alg4,pheromone_fusion_mean_alg0,pheromone_fusion_mean_alg2,pheromone_fusion_mean_alg3,pheromone_fusion_mean_alg4,public_path_mean_alg0,public_path_mean_alg2,public_path_mean_alg3,public_path_mean_alg4,communication_time_mean_alg0,communication_time_mean_alg2,communication_time_mean_alg3,communication_time_mean_alg4,cp_percentage_alg0,cp_percentage_alg2,cp_percentage_alg3,cp_percentage_alg4,acs_time_percentage_alg0,acs_time_percentage_alg2,acs_time_percentage_alg3,acs_time_percentage_alg4,dcm_aco_time_percentage_alg0,dcm_aco_time_percentage_alg2,dcm_aco_time_percentage_alg3,dcm_aco_time_percentage_alg4,coop_game_percentage_alg0,coop_game_percentage_alg2,coop_game_percentage_alg3,coop_game_percentage_alg4,pheromone_fusion_percentage_alg0,pheromone_fusion_percentage_alg2,pheromone_fusion_percentage_alg3,pheromone_fusion_percentage_alg4,public_path_percentage_alg0,public_path_percentage_alg2,public_path_percentage_alg3,public_path_percentage_alg4,communication_time_percentage_alg0,communication_time_percentage_alg2,communication_time_percentage_alg3,communication_time_percentage_alg4
2020_00616,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.099987,0.039339,0.085991,0.030076,0.090488,0.038222,0.078790,0.023002,105.55,36.81,105.43,33.81,N/A,6,N/A,2,N/A,94,N/A,98,0.000107,0.000113,0.000098,0.000101,0.061453,0.022346,0.051155,0.016769,0.061560,0.022459,0.051253,0.016870,0.038428,0.016729,N/A,N/A,N/A,N/A,0.034738,0.013082,N/A,N/A,0.001167,0.000376,N/A,N/A,0.000043,0.000031,N/A,N/A,0.000251,0.000063,N/A,0.000000,N/A,0.000000,61.57,57.09,59.60,56.09,38.43,42.53,N/A,N/A,N/A,N/A,40.40,43.50,N/A,N/A,1.36,1.25,N/A,N/A,0.05,0.10,N/A,N/A,0.29,0.21,N/A,0.00,N/A,0.00
2020_00619,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.092133,0.041028,0.082991,0.031317,0.071941,0.033458,0.071955,0.029038,101.65,38.90,103.48,34.83,N/A,4,N/A,5,N/A,96,N/A,95,0.000094,0.000102,0.000090,0.000096,0.056325,0.023705,0.049331,0.017523,0.056419,0.023807,0.049422,0.017619,0.035714,0.017119,N/A,N/A,N/A,N/A,0.033570,0.013632,N/A,N/A,0.001089,0.000386,N/A,N/A,0.000041,0.000034,N/A,N/A,0.000228,0.000068,N/A,0.000000,N/A,0.000000,61.24,58.03,59.55,56.26,38.76,41.73,N/A,N/A,N/A,N/A,40.45,43.53,N/A,N/A,1.31,1.23,N/A,N/A,0.05,0.11,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00625,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.105367,0.042057,0.080076,0.039498,0.091945,0.032646,0.075732,0.033974,116.71,41.74,96.53,42.83,N/A,7,N/A,7,N/A,93,N/A,93,0.000096,0.000101,0.000096,0.000103,0.064745,0.024407,0.047867,0.022266,0.064841,0.024508,0.047963,0.022369,0.040526,0.017407,N/A,N/A,N/A,N/A,0.032113,0.016911,N/A,N/A,0.001061,0.000490,N/A,N/A,0.000039,0.000034,N/A,N/A,0.000226,0.000095,N/A,0.000000,N/A,0.000000,61.54,58.27,59.90,56.63,38.46,41.39,N/A,N/A,N/A,N/A,40.10,42.81,N/A,N/A,1.33,1.24,N/A,N/A,0.05,0.08,N/A,N/A,0.28,0.24,N/A,0.00,N/A,0.00
2020_00665,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.148305,0.059806,0.186095,0.064183,0.143519,0.056115,0.155966,0.070846,161.33,52.51,225.66,67.41,N/A,13,N/A,21,N/A,87,N/A,79,0.000097,0.000110,0.000093,0.000099,0.090465,0.034640,0.110520,0.036173,0.090561,0.034750,0.110613,0.036272,0.057744,0.024539,N/A,N/A,N/A,N/A,0.075482,0.027106,N/A,N/A,0.002402,0.000794,N/A,N/A,0.000037,0.000033,N/A,N/A,0.000521,0.000161,N/A,0.000000,N/A,0.000000,61.06,58.10,59.44,56.51,38.94,41.03,N/A,N/A,N/A,N/A,40.56,42.23,N/A,N/A,1.29,1.24,N/A,N/A,0.02,0.05,N/A,N/A,0.28,0.25,N/A,0.00,N/A,0.00
2020_00684,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.101708,0.049346,0.113435,0.043071,0.092460,0.037254,0.096272,0.042870,113.47,46.64,136.47,46.75,N/A,5,N/A,7,N/A,95,N/A,93,0.000095,0.000108,0.000094,0.000099,0.062258,0.028698,0.067707,0.024313,0.062353,0.028806,0.067801,0.024412,0.039354,0.020447,N/A,N/A,N/A,N/A,0.045634,0.018313,N/A,N/A,0.001464,0.000519,N/A,N/A,0.000041,0.000037,N/A,N/A,0.000319,0.000094,N/A,0.000000,N/A,0.000000,61.31,58.38,59.77,56.68,38.69,41.44,N/A,N/A,N/A,N/A,40.23,42.52,N/A,N/A,1.29,1.20,N/A,N/A,0.04,0.09,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00694,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.079659,0.032580,0.037845,0.014152,0.088982,0.035749,0.032365,0.013020,87.05,32.63,43.30,14.25,N/A,5,N/A,0,N/A,95,N/A,100,0.000092,0.000099,0.000098,0.000105,0.048578,0.018622,0.022452,0.007482,0.048670,0.018721,0.022550,0.007588,0.030989,0.013718,N/A,N/A,N/A,N/A,0.015295,0.006564,N/A,N/A,0.000489,0.000154,N/A,N/A,0.000041,0.000036,N/A,N/A,0.000097,0.000025,N/A,0.000000,N/A,0.000000,61.10,57.46,59.58,53.62,38.90,42.11,N/A,N/A,N/A,N/A,40.42,46.38,N/A,N/A,1.29,1.09,N/A,N/A,0.11,0.25,N/A,N/A,0.26,0.18,N/A,0.00,N/A,0.00
2020_00696,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.108906,0.060269,0.107667,0.046551,0.102841,0.047572,0.136245,0.039858,107.42,52.56,109.88,44.86,N/A,12,N/A,9,N/A,88,N/A,91,0.000098,0.000104,0.000107,0.000104,0.067043,0.035338,0.064705,0.026497,0.067141,0.035442,0.064812,0.026601,0.041765,0.024376,N/A,N/A,N/A,N/A,0.042856,0.019676,N/A,N/A,0.001373,0.000554,N/A,N/A,0.000049,0.000034,N/A,N/A,0.000300,0.000104,N/A,0.000000,N/A,0.000000,61.65,58.81,60.20,57.14,38.35,40.44,N/A,N/A,N/A,N/A,39.80,42.27,N/A,N/A,1.28,1.19,N/A,N/A,0.05,0.07,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00698,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.077384,0.034848,0.049097,0.027817,0.064552,0.028270,0.036822,0.020652,87.55,34.96,59.92,31.05,N/A,4,N/A,0,N/A,96,N/A,100,0.000094,0.000099,0.000096,0.000100,0.047144,0.019943,0.029177,0.015461,0.047238,0.020042,0.029273,0.015561,0.030146,0.014692,N/A,N/A,N/A,N/A,0.019824,0.012256,N/A,N/A,0.000639,0.000334,N/A,N/A,0.000039,0.000032,N/A,N/A,0.000134,0.000062,N/A,0.000000,N/A,0.000000,61.04,57.51,59.62,55.94,38.96,42.16,N/A,N/A,N/A,N/A,40.38,44.06,N/A,N/A,1.30,1.20,N/A,N/A,0.08,0.12,N/A,N/A,0.27,0.22,N/A,0.00,N/A,0.00
2020_00708,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.096185,0.042490,0.070570,0.032136,0.076260,0.039362,0.066164,0.027735,103.57,41.63,82.11,34.34,N/A,7,N/A,4,N/A,93,N/A,96,0.000094,0.000098,0.000097,0.000098,0.058693,0.024409,0.041935,0.017962,0.058787,0.024507,0.042032,0.018060,0.037398,0.017767,N/A,N/A,N/A,N/A,0.028538,0.013998,N/A,N/A,0.000890,0.000381,N/A,N/A,0.000040,0.000036,N/A,N/A,0.000192,0.000069,N/A,0.000000,N/A,0.000000,61.12,57.68,59.56,56.20,38.88,41.81,N/A,N/A,N/A,N/A,40.44,43.56,N/A,N/A,1.26,1.19,N/A,N/A,0.06,0.11,N/A,N/A,0.27,0.22,N/A,0.00,N/A,0.00
2020_00712,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.110989,0.043720,0.074203,0.021164,0.085958,0.038224,0.063490,0.021617,126.36,42.71,92.57,23.87,N/A,12,N/A,1,N/A,88,N/A,99,0.000096,0.000107,0.000096,0.000102,0.067702,0.025068,0.044041,0.011563,0.067798,0.025175,0.044137,0.011665,0.043191,0.018384,N/A,N/A,N/A,N/A,0.030067,0.009500,N/A,N/A,0.001000,0.000254,N/A,N/A,0.000037,0.000033,N/A,N/A,0.000210,0.000044,N/A,0.000000,N/A,0.000000,61.09,57.58,59.48,55.12,38.91,42.05,N/A,N/A,N/A,N/A,40.52,44.88,N/A,N/A,1.35,1.20,N/A,N/A,0.05,0.15,N/A,N/A,0.28,0.21,N/A,0.00,N/A,0.00
2020_00719,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.097856,0.046418,0.045518,0.022027,0.083073,0.043978,0.039042,0.020307,109.74,39.76,52.61,24.66,N/A,9,N/A,0,N/A,91,N/A,100,0.000101,0.000119,0.000104,0.000103,0.059727,0.026727,0.027063,0.012087,0.059827,0.026846,0.027168,0.012190,0.038029,0.019136,N/A,N/A,N/A,N/A,0.018351,0.009837,N/A,N/A,0.000601,0.000266,N/A,N/A,0.000040,0.000030,N/A,N/A,0.000128,0.000048,N/A,0.000000,N/A,0.000000,61.14,57.84,59.68,55.34,38.86,41.22,N/A,N/A,N/A,N/A,40.32,44.66,N/A,N/A,1.32,1.21,N/A,N/A,0.09,0.14,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00726,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.082522,0.039392,0.050845,0.021289,0.069157,0.039159,0.049706,0.019449,91.93,38.36,56.78,20.31,N/A,8,N/A,0,N/A,92,N/A,100,0.000092,0.000098,0.000102,0.000108,0.050319,0.022706,0.030189,0.011628,0.050411,0.022804,0.030291,0.011736,0.032111,0.016531,N/A,N/A,N/A,N/A,0.020554,0.009553,N/A,N/A,0.000653,0.000252,N/A,N/A,0.000044,0.000043,N/A,N/A,0.000137,0.000041,N/A,0.000000,N/A,0.000000,61.09,57.89,59.58,55.13,38.91,41.96,N/A,N/A,N/A,N/A,40.43,44.87,N/A,N/A,1.28,1.18,N/A,N/A,0.09,0.20,N/A,N/A,0.27,0.19,N/A,0.00,N/A,0.00
2020_00728,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.101887,0.049590,0.065017,0.026725,0.076154,0.035573,0.046479,0.026442,109.37,47.93,75.99,26.20,N/A,5,N/A,2,N/A,95,N/A,98,0.000091,0.000095,0.000089,0.000098,0.062437,0.028863,0.038902,0.014908,0.062528,0.028959,0.038991,0.015006,0.039359,0.020419,N/A,N/A,N/A,N/A,0.026025,0.011718,N/A,N/A,0.000823,0.000323,N/A,N/A,0.000038,0.000034,N/A,N/A,0.000172,0.000059,N/A,0.000000,N/A,0.000000,61.37,58.40,59.97,56.15,38.63,41.18,N/A,N/A,N/A,N/A,40.03,43.85,N/A,N/A,1.27,1.21,N/A,N/A,0.06,0.13,N/A,N/A,0.26,0.22,N/A,0.00,N/A,0.00
2020_00729,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.121044,0.052906,0.070017,0.028570,0.109739,0.042615,0.060810,0.037303,122.56,45.72,73.26,25.85,N/A,9,N/A,4,N/A,91,N/A,96,0.000093,0.000099,0.000100,0.000102,0.074223,0.030782,0.041945,0.015870,0.074316,0.030881,0.042045,0.015972,0.046727,0.021769,N/A,N/A,N/A,N/A,0.027972,0.012479,N/A,N/A,0.000857,0.000338,N/A,N/A,0.000042,0.000037,N/A,N/A,0.000191,0.000062,N/A,0.000000,N/A,0.000000,61.40,58.37,60.05,55.91,38.60,41.15,N/A,N/A,N/A,N/A,39.95,43.68,N/A,N/A,1.22,1.18,N/A,N/A,0.06,0.13,N/A,N/A,0.27,0.22,N/A,0.00,N/A,0.00
2020_00735,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.112960,0.042849,0.067761,0.030277,0.119235,0.038126,0.063023,0.027292,116.69,42.41,78.36,31.27,N/A,6,N/A,4,N/A,94,N/A,96,0.000104,0.000092,0.000090,0.000092,0.069475,0.024808,0.040527,0.016978,0.069578,0.024900,0.040617,0.017070,0.043382,0.017735,N/A,N/A,N/A,N/A,0.027144,0.013049,N/A,N/A,0.000866,0.000360,N/A,N/A,0.000043,0.000031,N/A,N/A,0.000187,0.000064,N/A,0.000000,N/A,0.000000,61.60,58.11,59.94,56.38,38.40,41.39,N/A,N/A,N/A,N/A,40.06,43.10,N/A,N/A,1.28,1.19,N/A,N/A,0.06,0.10,N/A,N/A,0.28,0.21,N/A,0.00,N/A,0.00
2020_00742,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.130707,0.046127,0.055305,0.026491,0.138004,0.045725,0.053532,0.026337,149.04,47.02,68.97,28.85,N/A,11,N/A,5,N/A,89,N/A,95,0.000098,0.000101,0.000096,0.000102,0.079252,0.026422,0.032640,0.014447,0.079350,0.026523,0.032736,0.014549,0.051357,0.019185,N/A,N/A,N/A,N/A,0.022568,0.011773,N/A,N/A,0.000731,0.000323,N/A,N/A,0.000038,0.000037,N/A,N/A,0.000154,0.000058,N/A,0.000000,N/A,0.000000,60.71,57.50,59.19,54.92,39.29,41.59,N/A,N/A,N/A,N/A,40.81,44.44,N/A,N/A,1.32,1.22,N/A,N/A,0.07,0.14,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00743,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.066946,0.032531,0.053426,0.019040,0.064365,0.035609,0.056187,0.019432,76.68,33.45,68.12,21.55,N/A,4,N/A,1,N/A,96,N/A,99,0.000099,0.000100,0.000098,0.000102,0.040624,0.018483,0.031442,0.010291,0.040723,0.018583,0.031540,0.010393,0.026223,0.013786,N/A,N/A,N/A,N/A,0.021886,0.008623,N/A,N/A,0.000731,0.000231,N/A,N/A,0.000040,0.000027,N/A,N/A,0.000148,0.000039,N/A,0.000000,N/A,0.000000,60.83,57.12,59.03,54.59,39.17,42.38,N/A,N/A,N/A,N/A,40.97,45.29,N/A,N/A,1.37,1.21,N/A,N/A,0.07,0.14,N/A,N/A,0.28,0.21,N/A,0.00,N/A,0.00
2020_00744,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.109855,0.049668,0.055875,0.024174,0.100616,0.046073,0.058417,0.025149,126.67,51.38,69.59,26.06,N/A,12,N/A,2,N/A,88,N/A,98,0.000096,0.000099,0.000097,0.000102,0.066691,0.028668,0.033032,0.013248,0.066787,0.028767,0.033130,0.013350,0.043068,0.020629,N/A,N/A,N/A,N/A,0.022745,0.010813,N/A,N/A,0.000735,0.000299,N/A,N/A,0.000037,0.000039,N/A,N/A,0.000156,0.000054,N/A,0.000000,N/A,0.000000,60.80,57.92,59.29,55.23,39.20,41.53,N/A,N/A,N/A,N/A,40.71,44.73,N/A,N/A,1.31,1.24,N/A,N/A,0.07,0.16,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00753,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.083738,0.036992,0.099429,0.040691,0.104744,0.032154,0.095817,0.034603,93.16,36.61,118.82,43.86,N/A,2,N/A,7,N/A,98,N/A,93,0.000093,0.000097,0.000094,0.000097,0.051040,0.021364,0.059161,0.022915,0.051133,0.021461,0.059255,0.023011,0.032605,0.015514,N/A,N/A,N/A,N/A,0.040173,0.017566,N/A,N/A,0.001274,0.000496,N/A,N/A,0.000038,0.000035,N/A,N/A,0.000287,0.000093,N/A,0.000000,N/A,0.000000,61.06,58.02,59.60,56.55,38.94,41.94,N/A,N/A,N/A,N/A,40.40,43.17,N/A,N/A,1.28,1.22,N/A,N/A,0.04,0.09,N/A,N/A,0.29,0.23,N/A,0.00,N/A,0.00
2020_00767,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.138866,0.055561,0.120718,0.037282,0.113968,0.051348,0.123949,0.035089,137.00,49.75,127.53,35.78,N/A,14,N/A,6,N/A,86,N/A,94,0.000089,0.000093,0.000092,0.000092,0.085623,0.032550,0.072937,0.021267,0.085712,0.032643,0.073029,0.021359,0.053155,0.022572,N/A,N/A,N/A,N/A,0.047690,0.015828,N/A,N/A,0.001374,0.000402,N/A,N/A,0.000037,0.000034,N/A,N/A,0.000309,0.000076,N/A,0.000000,N/A,0.000000,61.72,58.75,60.50,57.29,38.28,40.63,N/A,N/A,N/A,N/A,39.51,42.45,N/A,N/A,1.14,1.08,N/A,N/A,0.03,0.09,N/A,N/A,0.26,0.20,N/A,0.00,N/A,0.00
2020_00768,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.106036,0.025756,0.050163,0.020017,0.105055,0.033447,0.051811,0.019947,111.80,25.49,59.37,20.94,N/A,4,N/A,1,N/A,96,N/A,99,0.000098,0.000097,0.000095,0.000099,0.065029,0.014617,0.029921,0.010963,0.065127,0.014713,0.030016,0.011061,0.040909,0.010994,N/A,N/A,N/A,N/A,0.020147,0.008949,N/A,N/A,0.000623,0.000227,N/A,N/A,0.000039,0.000033,N/A,N/A,0.000134,0.000041,N/A,0.000000,N/A,0.000000,61.42,57.13,59.84,55.26,38.58,42.69,N/A,N/A,N/A,N/A,40.16,44.71,N/A,N/A,1.24,1.14,N/A,N/A,0.08,0.17,N/A,N/A,0.27,0.20,N/A,0.00,N/A,0.00
2020_00782,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.089917,0.039288,0.051813,0.024398,0.090334,0.031925,0.056998,0.020018,100.48,39.18,62.66,26.01,N/A,6,N/A,1,N/A,94,N/A,99,0.000092,0.000099,0.000093,0.000098,0.054845,0.022633,0.030794,0.013434,0.054937,0.022731,0.030887,0.013532,0.034980,0.016495,N/A,N/A,N/A,N/A,0.020926,0.010769,N/A,N/A,0.000661,0.000291,N/A,N/A,0.000041,0.000033,N/A,N/A,0.000137,0.000048,N/A,0.000000,N/A,0.000000,61.10,57.86,59.61,55.46,38.90,41.98,N/A,N/A,N/A,N/A,40.39,44.14,N/A,N/A,1.28,1.19,N/A,N/A,0.08,0.14,N/A,N/A,0.26,0.20,N/A,0.00,N/A,0.00
2020_00819,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.096694,0.040018,0.087456,0.032971,0.089234,0.034540,0.089963,0.027012,113.74,41.91,109.93,37.03,N/A,5,N/A,5,N/A,95,N/A,95,0.000099,0.000102,0.000099,0.000099,0.058903,0.022963,0.051854,0.018404,0.059002,0.023065,0.051954,0.018504,0.037691,0.016697,N/A,N/A,N/A,N/A,0.035503,0.014372,N/A,N/A,0.001188,0.000425,N/A,N/A,0.000040,0.000033,N/A,N/A,0.000258,0.000077,N/A,0.000000,N/A,0.000000,61.02,57.64,59.41,56.12,38.98,41.72,N/A,N/A,N/A,N/A,40.60,43.59,N/A,N/A,1.36,1.29,N/A,N/A,0.05,0.10,N/A,N/A,0.30,0.23,N/A,0.00,N/A,0.00
2020_00839,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.106802,0.046758,0.046215,0.017350,0.088765,0.043096,0.043994,0.016593,121.78,47.38,57.09,19.13,N/A,10,N/A,0,N/A,90,N/A,100,0.000099,0.000102,0.000100,0.000102,0.064948,0.026910,0.027430,0.009347,0.065046,0.027012,0.027529,0.009450,0.041756,0.019445,N/A,N/A,N/A,N/A,0.018686,0.007900,N/A,N/A,0.000598,0.000202,N/A,N/A,0.000040,0.000033,N/A,N/A,0.000126,0.000034,N/A,0.000000,N/A,0.000000,60.90,57.77,59.57,54.47,39.10,41.59,N/A,N/A,N/A,N/A,40.43,45.54,N/A,N/A,1.29,1.16,N/A,N/A,0.09,0.19,N/A,N/A,0.27,0.20,N/A,0.00,N/A,0.00
2020_00847,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.092841,0.041285,0.090951,0.036001,0.075322,0.030862,0.078125,0.031125,96.88,38.83,102.91,35.92,N/A,3,N/A,4,N/A,97,N/A,96,0.000090,0.000094,0.000094,0.000100,0.057378,0.024164,0.054710,0.020476,0.057468,0.024258,0.054804,0.020576,0.035374,0.016925,N/A,N/A,N/A,N/A,0.036147,0.015391,N/A,N/A,0.001092,0.000409,N/A,N/A,0.000038,0.000033,N/A,N/A,0.000247,0.000078,N/A,0.000000,N/A,0.000000,61.90,58.76,60.26,57.15,38.10,41.00,N/A,N/A,N/A,N/A,39.74,42.75,N/A,N/A,1.20,1.14,N/A,N/A,0.04,0.09,N/A,N/A,0.27,0.22,N/A,0.00,N/A,0.00
